admin	RunCluster.VariantTcga.Download	m3.2xlarge	8	30	80	0
admin	RunCluster.VariantTcga.IndexBam	m3.medium	1	3.75	20	0
admin	RunCluster.VariantTcga.FreeBayes	m3.medium	1	3.75	20	0
admin	RunCluster.AlignVariantTcga.Download	m3.2xlarge	8	30	20	0
admin	RunCluster.AlignVariantTcga.LaneFastq	m3.medium	1	3.75	20	0
admin	RunCluster.AlignVariantTcga.Bwa	m3.2xlarge	8	30	20	0
admin	RunCluster.AlignVariantTcga.Merge	m3.medium	1	3.75	20	0
admin	RunCluster.AlignVariantTcga.IndexBam	m3.medium	1	3.75	20	0
admin	RunCluster.AlignVariantTcga.FreeBayes	m3.medium	1	3.75	20	0
