2448aea6-3231-4e88-a7d7-6d86b7f30b1e	01	dfdaebd6-e0ab-49d1-9ae9-3a57b3c318b5	WXS	C500.TCGA-FD-A5BR-01A-11D-A26M-08.5.bam	7646169134	
0cab7a33-7a92-4f6b-85bb-31d2d80bbe6b	10	dfdaebd6-e0ab-49d1-9ae9-3a57b3c318b5	WXS	C500.TCGA-FD-A5BR-10A-01D-A26K-08.5.bam	4641428249	
