43eb46f0-ede5-4870-82a7-16f27872ac7f	10	d349fae0-dd40-4292-908c-ac86a9938240	WXS	C500.TCGA-FD-A43Y-10A-01D-A26K-08.3.bam	4715481967	
c7e15e30-f722-4bce-85e0-a2e821a2742b	01	d349fae0-dd40-4292-908c-ac86a9938240	WXS	C500.TCGA-FD-A43Y-01A-21D-A26M-08.3.bam	5430278674	
